year,soc_occupation_code,soc_major,soc_minor,soc_unit,description,sex,emp_type,fp_time,value
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,employees,full,43735.0
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,employees,part,
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,employees,part,
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,self-employed,full,30357.0
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,self-employed,full,
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,self-employed,part,
2011,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,self-employed,part,
2011,2,2,,,PROFESSIONAL OCCUPATIONS,male,employees,full,2338275.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,female,employees,full,1770069.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,male,employees,part,146188.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,female,employees,part,734251.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,male,self-employed,full,336817.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,female,self-employed,full,89949.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,male,self-employed,part,111501.0
2011,2,2,,,PROFESSIONAL OCCUPATIONS,female,self-employed,part,113897.0
2011,211,2,11,,Natural and Social Science Professionals,male,employees,full,85717.0
2011,211,2,11,,Natural and Social Science Professionals,female,employees,full,62127.0
2011,211,2,11,,Natural and Social Science Professionals,male,employees,part,
2011,211,2,11,,Natural and Social Science Professionals,female,employees,part,11786.0
2011,211,2,11,,Natural and Social Science Professionals,male,self-employed,full,
2011,211,2,11,,Natural and Social Science Professionals,female,self-employed,full,
2011,211,2,11,,Natural and Social Science Professionals,male,self-employed,part,
2011,211,2,11,,Natural and Social Science Professionals,female,self-employed,part,
2011,2111,2,11,1,Chemical scientists,male,employees,full,14887.0
2011,2111,2,11,1,Chemical scientists,female,employees,full,10820.0
2011,2111,2,11,1,Chemical scientists,male,employees,part,
2011,2111,2,11,1,Chemical scientists,female,employees,part,
2011,2111,2,11,1,Chemical scientists,male,self-employed,full,
2011,2111,2,11,1,Chemical scientists,female,self-employed,full,
2011,2111,2,11,1,Chemical scientists,male,self-employed,part,
2011,2111,2,11,1,Chemical scientists,female,self-employed,part,
2011,2112,2,11,2,Biological scientists and biochemists,male,employees,full,29070.0
2011,2112,2,11,2,Biological scientists and biochemists,female,employees,full,29914.0
2011,2112,2,11,2,Biological scientists and biochemists,male,employees,part,
2011,2112,2,11,2,Biological scientists and biochemists,female,employees,part,
2011,2112,2,11,2,Biological scientists and biochemists,male,self-employed,full,
2011,2112,2,11,2,Biological scientists and biochemists,female,self-employed,full,
2011,2112,2,11,2,Biological scientists and biochemists,male,self-employed,part,
2011,2112,2,11,2,Biological scientists and biochemists,female,self-employed,part,
2011,2113,2,11,3,Physical scientists,male,employees,full,11398.0
2011,2113,2,11,3,Physical scientists,female,employees,full,
2011,2113,2,11,3,Physical scientists,male,employees,part,
2011,2113,2,11,3,Physical scientists,female,employees,part,
2011,2113,2,11,3,Physical scientists,male,self-employed,full,
2011,2113,2,11,3,Physical scientists,female,self-employed,full,
2011,2113,2,11,3,Physical scientists,male,self-employed,part,
2011,2113,2,11,3,Physical scientists,female,self-employed,part,
2011,2114,2,11,4,Social and humanities scientists,male,employees,full,
2011,2114,2,11,4,Social and humanities scientists,female,employees,full,
2011,2114,2,11,4,Social and humanities scientists,male,employees,part,
2011,2114,2,11,4,Social and humanities scientists,female,employees,part,
2011,2114,2,11,4,Social and humanities scientists,male,self-employed,full,
2011,2114,2,11,4,Social and humanities scientists,female,self-employed,full,
2011,2114,2,11,4,Social and humanities scientists,male,self-employed,part,
2011,2114,2,11,4,Social and humanities scientists,female,self-employed,part,
2011,2119,2,11,9,Natural and social science professionals n.e.c.,male,employees,full,26258.0
2011,2119,2,11,9,Natural and social science professionals n.e.c.,female,employees,full,12835.0
2011,2119,2,11,9,Natural and social science professionals n.e.c.,male,employees,part,
2011,2119,2,11,9,Natural and social science professionals n.e.c.,female,employees,part,
2011,2119,2,11,9,Natural and social science professionals n.e.c.,male,self-employed,full,
2011,2119,2,11,9,Natural and social science professionals n.e.c.,female,self-employed,full,
2011,2119,2,11,9,Natural and social science professionals n.e.c.,male,self-employed,part,
2011,2119,2,11,9,Natural and social science professionals n.e.c.,female,self-employed,part,
2011,212,2,12,,Engineering Professionals,male,employees,full,340793.0
2011,212,2,12,,Engineering Professionals,female,employees,full,21164.0
2011,212,2,12,,Engineering Professionals,male,employees,part,
2011,212,2,12,,Engineering Professionals,female,employees,part,
2011,212,2,12,,Engineering Professionals,male,self-employed,full,33534.0
2011,212,2,12,,Engineering Professionals,female,self-employed,full,
2011,212,2,12,,Engineering Professionals,male,self-employed,part,12840.0
2011,212,2,12,,Engineering Professionals,female,self-employed,part,
2011,2121,2,12,1,Civil engineers,male,employees,full,49888.0
2011,2121,2,12,1,Civil engineers,female,employees,full,
2011,2121,2,12,1,Civil engineers,male,employees,part,
2011,2121,2,12,1,Civil engineers,female,employees,part,
2011,2121,2,12,1,Civil engineers,male,self-employed,full,
2011,2121,2,12,1,Civil engineers,female,self-employed,full,
2011,2121,2,12,1,Civil engineers,male,self-employed,part,
2011,2121,2,12,1,Civil engineers,female,self-employed,part,
2011,2122,2,12,2,Mechanical engineers,male,employees,full,54417.0
2011,2122,2,12,2,Mechanical engineers,female,employees,full,
2011,2122,2,12,2,Mechanical engineers,male,employees,part,
2011,2122,2,12,2,Mechanical engineers,female,employees,part,
2011,2122,2,12,2,Mechanical engineers,male,self-employed,full,
2011,2122,2,12,2,Mechanical engineers,female,self-employed,full,
2011,2122,2,12,2,Mechanical engineers,male,self-employed,part,
2011,2122,2,12,2,Mechanical engineers,female,self-employed,part,
2011,2123,2,12,3,Electrical engineers,male,employees,full,38147.0
2011,2123,2,12,3,Electrical engineers,female,employees,full,
2011,2123,2,12,3,Electrical engineers,male,employees,part,
2011,2123,2,12,3,Electrical engineers,female,employees,part,
2011,2123,2,12,3,Electrical engineers,male,self-employed,full,
2011,2123,2,12,3,Electrical engineers,female,self-employed,full,
2011,2123,2,12,3,Electrical engineers,male,self-employed,part,
2011,2123,2,12,3,Electrical engineers,female,self-employed,part,
2011,2124,2,12,4,Electronics engineers,male,employees,full,35754.0
2011,2124,2,12,4,Electronics engineers,female,employees,full,
2011,2124,2,12,4,Electronics engineers,male,employees,part,
2011,2124,2,12,4,Electronics engineers,female,employees,part,
2011,2124,2,12,4,Electronics engineers,male,self-employed,full,
2011,2124,2,12,4,Electronics engineers,female,self-employed,full,
2011,2124,2,12,4,Electronics engineers,male,self-employed,part,
2011,2124,2,12,4,Electronics engineers,female,self-employed,part,
2011,2126,2,12,6,Design and development engineers,male,employees,full,56514.0
2011,2126,2,12,6,Design and development engineers,female,employees,full,
2011,2126,2,12,6,Design and development engineers,male,employees,part,
2011,2126,2,12,6,Design and development engineers,female,employees,part,
2011,2126,2,12,6,Design and development engineers,male,self-employed,full,
2011,2126,2,12,6,Design and development engineers,female,self-employed,full,
2011,2126,2,12,6,Design and development engineers,male,self-employed,part,
2011,2126,2,12,6,Design and development engineers,female,self-employed,part,
2011,2127,2,12,7,Production and process engineers,male,employees,full,35534.0
2011,2127,2,12,7,Production and process engineers,female,employees,full,
2011,2127,2,12,7,Production and process engineers,male,employees,part,
2011,2127,2,12,7,Production and process engineers,female,employees,part,
2011,2127,2,12,7,Production and process engineers,male,self-employed,full,
2011,2127,2,12,7,Production and process engineers,female,self-employed,full,
2011,2127,2,12,7,Production and process engineers,male,self-employed,part,
2011,2127,2,12,7,Production and process engineers,female,self-employed,part,
2011,2129,2,12,9,Engineering professionals n.e.c.,male,employees,full,70539.0
2011,2129,2,12,9,Engineering professionals n.e.c.,female,employees,full,
2011,2129,2,12,9,Engineering professionals n.e.c.,male,employees,part,
2011,2129,2,12,9,Engineering professionals n.e.c.,female,employees,part,
2011,2129,2,12,9,Engineering professionals n.e.c.,male,self-employed,full,
2011,2129,2,12,9,Engineering professionals n.e.c.,female,self-employed,full,
2011,2129,2,12,9,Engineering professionals n.e.c.,male,self-employed,part,
2011,2129,2,12,9,Engineering professionals n.e.c.,female,self-employed,part,
2011,213,2,13,,Information Technology and Telecommunications Professionals,male,employees,full,560495.0
2011,213,2,13,,Information Technology and Telecommunications Professionals,female,employees,full,95259.0
2011,213,2,13,,Information Technology and Telecommunications Professionals,male,employees,part,10562.0
2011,213,2,13,,Information Technology and Telecommunications Professionals,female,employees,part,18117.0
2011,213,2,13,,Information Technology and Telecommunications Professionals,male,self-employed,full,66539.0
2011,213,2,13,,Information Technology and Telecommunications Professionals,female,self-employed,full,
2011,213,2,13,,Information Technology and Telecommunications Professionals,male,self-employed,part,12559.0
2011,213,2,13,,Information Technology and Telecommunications Professionals,female,self-employed,part,
2011,2133,2,13,3,IT specialist managers,male,employees,full,135065.0
2011,2133,2,13,3,IT specialist managers,female,employees,full,28382.0
2011,2133,2,13,3,IT specialist managers,male,employees,part,
2011,2133,2,13,3,IT specialist managers,female,employees,part,
2011,2133,2,13,3,IT specialist managers,male,self-employed,full,
2011,2133,2,13,3,IT specialist managers,female,self-employed,full,
2011,2133,2,13,3,IT specialist managers,male,self-employed,part,
2011,2133,2,13,3,IT specialist managers,female,self-employed,part,
2011,2134,2,13,4,IT project and programme managers,male,employees,full,36060.0
2011,2134,2,13,4,IT project and programme managers,female,employees,full,13291.0
2011,2134,2,13,4,IT project and programme managers,male,employees,part,
2011,2134,2,13,4,IT project and programme managers,female,employees,part,
2011,2134,2,13,4,IT project and programme managers,male,self-employed,full,
2011,2134,2,13,4,IT project and programme managers,female,self-employed,full,
2011,2134,2,13,4,IT project and programme managers,male,self-employed,part,
